adult,gender,id,known_for_department,name,original_name,popularity,profile_path,cast_id,character,credit_id,order
False,1,971262,Acting,Ophélia Kolb,Ophélia Kolb,4.512,/90jLuYsywTxMGiRvrAmQ2aJgcHJ.jpg,4,Sandrine Sorel,59fdf858925141471d02035e,3
False,1,15481,Acting,Marianne Basler,Marianne Basler,1.978,/74bRbi3pfSAzkwpbWtS822LRoYU.jpg,2,Maud Sorel,59fdf839925141473301edf5,4
False,2,129765,Acting,Jonathan Cohen,Jonathan Cohen,3.564,/yKK4PD6P7UmQ18du9hEckgx8D0U.jpg,3,Axel,59fdf84a92514146f501f5d7,5
False,1,24815,Acting,Dorothy McGuire,Dorothy McGuire,9.321,/v6dOzPAxifN2gpP8hyPrSxzc2LT.jpg,2,Kathy Lacy,52fe452d9251416c9102a037,1
False,2,81970,Acting,John Garfield,John Garfield,3.033,/iskhW4igH2UWLE52fb4g21VAcxK.jpg,3,Dave Goldman,52fe452d9251416c9102a03b,2
False,1,41255,Acting,June Havoc,June Havoc,0.972,/fmUnJfGy0QS5uR640jmnktTPcUk.jpg,8,Elaine Wales,52fe452d9251416c9102a053,5
False,1,76548,Acting,Agnes Kittelsen,Agnes Kittelsen,9.653,/eSl1PUmc2FOIOFRVIyLRXUSnR1Z.jpg,2,Ida Nikoline 'Tikken' Lindebrække,52fe45949251416c7505b5a1,1
False,2,73637,Acting,Nicolai Cleve Broch,Nicolai Cleve Broch,7.095,/xKIrqVnpZQUf8qcAEXKPt9wo815.jpg,3,Gregers Gram,52fe45949251416c7505b5a5,2
False,1,76557,Acting,Julia Bache-Wiig,Julia Bache-Wiig,6.313,/pxCEEcpnVWze2RfIW7nQuoJJiMG.jpg,12,Sykesøster Liv,52fe45949251416c7505b5c5,4
False,2,76554,Acting,Eirik Evjen,Eirik Evjen,0.697,/xyemFI9onk2SyaVCErsbJvLfm5r.jpg,9,Sigurd Jacobsen,52fe45949251416c7505b5b9,6
False,1,53818,Acting,Pamela Brown,Pamela Brown,3.328,/2O9XotDDcid1HE7W4sRWaKuOX7a.jpg,11,High Priestess,52fe4493c3a36847f809deb9,3
False,2,52702,Acting,Jonathan Walker,Jonathan Walker,1.689,/wL118ymDSgRvc4b43080yz6OMi.jpg,7,Louis Dobbler,52fe447fc3a36847f8099c3b,6
False,1,20631,Acting,Ann Hearn,Ann Hearn,1.654,/nl03gmY5SeJXgLhrxSgxEv5cQic.jpg,16,Loretta Muscatine,52fe432bc3a36847f803fabb,3
False,2,20632,Acting,Maduka Steady,Maduka Steady,1.47,/rP9ueCnrPPqwaGuN3rN6XTI5ipD.jpg,17,Omuori,52fe432bc3a36847f803fabf,4
False,2,20633,Acting,Aaron Jackson,Aaron Jackson,0.6,/gajMGmXfGPPJesTdAoz1MTuHFGA.jpg,18,Francesco Odone,52fe432bc3a36847f803fac3,5
False,1,1537686,Acting,Naomi Ackie,Naomi Ackie,12.921,/vVHuadobY2lFRSYFJJK91T0WbZ9.jpg,8,Whitney Houston,5fda25e4226c56003f3f541e,0
False,1,1532331,Acting,Nafessa Williams,Nafessa Williams,7.007,/pqS4vTGuziuTTWFVVo174RtbN9z.jpg,15,Robyn Crawford,628691d42495ab009cbaf1c7,3
False,2,1566993,Acting,Lance A. Williams,Lance A. Williams,1.166,/9ITZKZYmSdk9i7c2rnvGjnvfE96.jpg,11,Gerry Griffith,614b1d94609750004394bc26,4
False,1,42694,Acting,Tamara Tunie,Tamara Tunie,7.913,/1QZ7J8vtd5uuDsbikJkhfYz2dVz.jpg,14,Cissy Houston,628690afe004a600a1992b14,5
False,2,224870,Acting,Paco León,Paco León,8.947,/dZd0Z3mUgXrE0y21KknLp40Ivuk.jpg,1,Emilio,5887467dc3a368372200b046,1
False,1,1383137,Acting,Inma Cuevas,Inma Cuevas,7.599,/y8JsBIOjnA00nBLrloUEhb0eXRD.jpg,4,Tiffany,5887469a92514167030018c3,4
False,1,1529784,Acting,Nuria Herrero,Nuria Herrero,4.516,/5VEfEAfVtNZemaDKLVc5eXmMMx.jpg,6,Lili,588746ae925141656d001c84,6
False,1,57823,Acting,Marylouise Burke,Marylouise Burke,6.163,/nNI88PGCKxSBoiUiqVbb5YzNF9m.jpg,16,Miles's Mother,52fe4519c3a36847f80bc74b,4
False,1,14984,Acting,Jessica Hecht,Jessica Hecht,19.558,/5JVd1ZLnhdZVFInDy8Zut9M1M5C.jpg,17,Victoria,52fe4519c3a36847f80bc74f,5
False,1,1223003,Acting,Missy Doty,Missy Doty,1.476,/jvMhNAU4pec6z3R39HTZK3IAKpI.jpg,18,Cammi,52fe4519c3a36847f80bc753,6
False,2,13526,Acting,Noah Wyle,Noah Wyle,11.755,/kOCkuwHwCP0p7wDRFoV98WlcDlS.jpg,1,Steve Jobs,52fe4390c3a36847f805dbd9,0
False,2,9998,Acting,Joey Slotnick,Joey Slotnick,6.776,/AbQMBdomzhuqKC27LVWkurWfIms.jpg,2,Steve Wozniak,52fe4390c3a36847f805dbdd,2
False,2,31527,Acting,J.G. Hertzler,J.G. Hertzler,1.792,/tFXm0QBvm3KfIBEvkzVa5c8pgPD.jpg,3,Ridley Scott,52fe4390c3a36847f805dbe1,3
False,2,31528,Acting,Wayne Pére,Wayne Pére,4.965,/ppVRC4a061nwAOBerUhg0E9sUDJ.jpg,5,Captain Crunch,52fe4390c3a36847f805dbe9,4
False,1,31529,Acting,Sheila Shaw,Sheila Shaw,1.977,/mcNMOWtTHIRx9kJd79maSskbRNC.jpg,6,Mrs. Wozniak,52fe4390c3a36847f805dbed,5
False,1,31530,Acting,Gema Zamprogna,Gema Zamprogna,3.024,/ewD81AiJFKGeMrRce3Y9uCuzIcc.jpg,7,Arlene,52fe4390c3a36847f805dbf1,6
False,2,2098,Acting,Carleton Young,Carleton Young,2.081,/9J6Ab8fV0UDH04mMCfDeVEfgpJA.jpg,10,John Howard,52fe4222c3a36847f8006a23,6
False,1,86633,Acting,Lisa Lu,Lisa Lu,3.601,/cK69ncJvlUVnJwsVinSYc4n8yWw.jpg,58,Shang Su Yi,5b807840c3a36865510005c1,4
False,1,2846747,Acting,Almudena Amor,Almudena Amor,2.346,/mmwdXj20aW4I0f413j1F0TeSGPC.jpg,5,Liliana,607e7370c390c5002a35c227,2
False,2,2020259,Acting,Óscar de la Fuente,Óscar de la Fuente,2.902,/w0X8DGeLyY9L1VbDaWw2jcEpjai.jpg,7,José,607e7382c390c5002a35c22e,3
False,1,929712,Acting,Sonia Almarcha,Sonia Almarcha,3.542,/3dCeLMVuexRKeCIzjwv3c0JCpm6.jpg,6,Adela,607e737843d9b10057dce1cf,4
False,2,100905,Acting,Fernando Albizu,Fernando Albizu,1.4,/g1R0dAKDoIX0oLzemnRxJSR2fSJ.jpg,9,Román,607e739fc2823a0057ff8f05,5
False,1,1848583,Acting,María de Nati,María de Nati,17.298,/fjhJzeEUbyi3C12qcHV0tAjMQah.jpg,4,Ángela,607e73657776f000298d35ed,6
False,1,1071124,Acting,Aimee Kelly,Aimee Kelly,7.905,/kXnyvWiRSqlv9IRU8xmhuiMkSkV.jpg,15,Irene Boslover,5fc2a7620328b9003c67fd0d,4
False,1,219763,Acting,Charlotte Spencer,Charlotte Spencer,9.184,/tht6qRKFD8aG5FdPHD6GBhV8Rfb.jpg,14,Pammy,5fc2a7520328b9003e6833e1,5
False,2,2448692,Acting,Jack Bandeira,Jack Bandeira,7.504,/zv2g9aNQX8ZDxG3faqWQi4e3mE7.jpg,26,Kenny Bunton,5fc2a808894ed60041fd2918,6
False,2,3198,Acting,Rodney Dangerfield,Rodney Dangerfield,8.148,/szBltzA7vmkuv0V9SXACxSahxzo.jpg,54,Mallory's Dad,52fe422bc3a36847f8009691,5
False,1,2098451,Acting,Willow Beuoy,Willow Beuoy,2.268,/xDb9pfMwgaXRCEu8O5AT9QJXlYw.jpg,30,Ally,5f3d446ce295b40034a03d90,2
False,1,207401,Acting,Leven Rambin,Leven Rambin,16.901,/vjXXg3QCtFIxvLl1Aa0fTHFhA3d.jpg,12,Harper Tucker,5e152bcd9020120015bbf48d,3
False,1,138770,Acting,Cassidy Freeman,Cassidy Freeman,10.528,/6QooKF97oaUoIrW2lbx36aYYGZH.jpg,11,Emma Kate,5dd8806def8b3200128c5f7e,5
False,2,1774398,Acting,Jimmie Fails,Jimmie Fails,2.485,/jwULlwdSkz2JfiMfa9A8tOHjLec.jpg,25,Jimmie Fails,5bff5e310e0a26486a00eac4,0
False,1,83600,Acting,Tichina Arnold,Tichina Arnold,10.991,/8d8UT1m1LrpAdf9mr5zZEOZenoL.jpg,3,Wanda Fails,5aea61380e0a2603d50005d9,2
False,2,51944,Acting,Mike Epps,Mike Epps,13.288,/kDI4E3ALm2rVkF38GwhWwXmDq0a.jpg,0,Bobby,5aea6113c3a3680930000878,4
False,1,2217977,Acting,Rachel Zegler,Rachel Zegler,14.577,/ycseVLFDnnTQ9QubleZjdbrGl4r.jpg,4,María,5c3dae2d0e0a2615548d3082,1
False,1,1437491,Acting,Ariana DeBose,Ariana DeBose,6.243,/8HTSA2iVTsDN83OncAvFTcqxsAr.jpg,7,Anita,5c3de277c3a36805733e838e,2
False,2,2225865,Acting,David Alvarez,David Alvarez,1.4,/gQ9VIVXq6N11LMhVaEEGmRD5uqA.jpg,8,Bernardo,5c4aa4bac3a368477a8cd724,3
False,2,1423520,Acting,Mike Faist,Mike Faist,11.935,/fk7zMd0PAPyhUbEMVH0zzyzzDM7.jpg,12,Riff,5cb652da92514108d8f4b637,4
False,2,116514,Acting,Eric Lange,Eric Lange,7.481,/ziOcfPKJ5jjyUikOOoCfjusy0Ut.jpg,6,John Skrzynski,52fe461c9251416c91049815,5
False,1,36819,Acting,Hayley Mills,Hayley Mills,20.375,/ktiKpWhBy1O4F9DtB1YxUf3uGA1.jpg,1,Susan Evers / Sharon McKendrick,52fe47c49251416c750a4b79,0
False,2,32791,Acting,Brian Keith,Brian Keith,7.171,/6T6BWdpIxEAVrhTrmvt3xRDuwYd.jpg,4,Mitch Evers,52fe47c49251416c750a4b85,2
False,1,13963,Acting,Una Merkel,Una Merkel,2.799,/u4oNB36e1Cjsh3CDwUFA6UAiYf.jpg,6,Verbena,52fe47c49251416c750a4b8d,5
False,1,14506,Acting,Joanna Barnes,Joanna Barnes,6.696,/92C4G09tBcyOkq6B6WSumM2FvgD.jpg,8,Vicky Robinson,52fe47c49251416c750a4b95,6
False,1,90755,Acting,Janet Montgomery,Janet Montgomery,10.276,/jy2hvsU2Jvf3C89MmVhj6tchsiq.jpg,5,Sarah Elliot,56331519c3a3681b4d016792,4
False,2,79211,Acting,David House,David House,0.748,/t67HnLsCMecFLMdhtJQbkiQiyXq.jpg,12,Roland,56331557c3a3681b61014fa3,5
False,1,1260554,Acting,Sarah Minnich,Sarah Minnich,2.968,/b9HKZ5Q4RmMKhiDfIGHzADmZ45c.jpg,7,Reporter,5633152692514128570146ca,6
False,2,1206241,Acting,Themis Panou,Themis Panou,0.6,/rb0ROJR5OxxW5uWpbrulyk32v9H.jpg,9,Father,52fe4d8cc3a368484e1ef397,0
False,1,144464,Acting,Reni Pittaki,Reni Pittaki,0.828,/mn4WE9sCZrvBcickqpZaU0mZpkE.jpg,10,Mother,52fe4d8cc3a368484e1ef39b,1
False,1,1570664,Acting,Eleni Roussinou,Eleni Roussinou,3.198,/xXixlw8BHsUzFIghzFgUsjS4ZS7.jpg,29,Eleni,56ae1e2ec3a3681c540097cd,2
False,1,1206244,Acting,Sissy Toumasi,Sissy Toumasi,3.148,/9QZlQ1H7RJmK6PrIVUCxXtu73rj.jpg,11,Myrto,52fe4d8cc3a368484e1ef39f,3
False,2,1149029,Acting,Kostas Antalopoulos,Kostas Antalopoulos,0.6,/kjC4OXrUet94yMtWkDpfi3x40Rl.jpg,4,Social Welfare Employee,52fe4d8cc3a368484e1ef383,4
False,0,1194910,Acting,Constantinos Athanasiades,Constantinos Athanasiades,0.828,,5,Philippos,52fe4d8cc3a368484e1ef387,5
False,1,1194912,Acting,Chloe Bolota,Chloe Bolota,1.96,/ucE7DhLTXN4ofyEO1vPWuD0d5MM.jpg,6,Angeliki,52fe4d8cc3a368484e1ef38b,6
False,2,11155,Acting,Thomas Jane,Thomas Jane,28.425,/9frnlc2zoDcoeqZALB6aeYSQddl.jpg,1,Frank Castle the Punisher,52fe4a4bc3a368484e14b3e9,0
False,0,1074596,Acting,Karlin Walker,Karlin Walker,0.716,,6,DeShawn,52fe4a4bc3a368484e14b3fb,3
False,0,1447050,Acting,Brandee Steger,Brandee Steger,0.612,/fD4OQvEOlAVx6psG9rg3U8TtoLx.jpg,14,Girl #1,561c198fc3a368225600203c,5
False,1,91657,Acting,Shannon Collis,Shannon Collis,4.161,/dldREmrSMa4CQPSZxiCvdOEkapn.jpg,13,Girl #2,561c198e9251415a72001f91,6
False,2,59222,Acting,George Newbern,George Newbern,9.271,/1Xx0K3KGqxyIpL6o2eVQKui86jS.jpg,6,Kal-El / Clark Kent / Superman (voice),52fe4656c3a36847f80f9931,0
False,2,36634,Acting,Julio Cedillo,Julio Cedillo,3.851,/aKyBRL6rbRJiKOyltw7IMwBBXQq.jpg,5,Melquiades Estrada,52fe448ec3a36847f809cc97,5
False,2,16644,Acting,Dolph Lundgren,Dolph Lundgren,30.416,/t3hMzibYVUS1KBXFgtxuNnax8qX.jpg,26,Ivan Drago,52fe42f1c3a36847f802e8df,4
False,1,921,Acting,Brigitte Nielsen,Brigitte Nielsen,16.234,/svkVYs5baeEs0m6YmhJwfoLl4aD.jpg,23,Ludmilla Vobet Drago,52fe42f1c3a36847f802e8d3,5
False,2,24896,Acting,Stéphane Rousseau,Stéphane Rousseau,1.882,/mDJkNPVzafq4HtbaVDVM901Mx0r.jpg,2,Sébastien,52fe43e99251416c75022d43,1
False,1,67905,Acting,Dorothée Berryman,Dorothée Berryman,1.975,/zlc88cQfPJuNYCIJC3RYu5L0mVO.jpg,3,Louise,52fe43e99251416c75022d47,3
False,1,17388,Acting,Louise Portal,Louise Portal,1.991,/uaZZyHgC0oCzlQnATXuVKPGq2IC.jpg,4,Diane,52fe43e99251416c75022d4b,4
False,1,67906,Acting,Dominique Michel,Dominique Michel,1.067,/geFCx28VXXoWRUSG9ujZ1LzlqH4.jpg,5,Dominique,52fe43e99251416c75022d4f,5
False,2,83180,Acting,Pierre Curzi,Pierre Curzi,1.528,/xP6M1FsJLN0YkkCINZZfC46FGi1.jpg,14,Pierre,52fe43e99251416c75022d81,6
False,2,12852,Acting,Barry Corbin,Barry Corbin,16.983,/avNg0rmudSPg30f8Xt9BwkPDC17.jpg,19,General Beringer,52fe4283c3a36847f8024d73,4
False,1,12853,Acting,Juanin Clay,Juanin Clay,2.376,/44LAsJqXWo90omrgRhFtYwKNup8.jpg,20,Pat Healy,52fe4283c3a36847f8024d77,5
False,2,12854,Acting,Kent Williams,Kent Williams,2.52,/cqBrCyUKtQTX8fuzfHriVIYYN74.jpg,21,Cabot,52fe4283c3a36847f8024d7b,6
False,2,61263,Acting,Skyler Gisondo,Skyler Gisondo,23.727,/lJ6Sh5duegwjpoKF0QmiFHbBDXr.jpg,10,Dickey,5d44e01d0f2fbd766becff88,5
False,2,142818,Acting,Daniel de Oliveira,Daniel de Oliveira,0.98,/eGgNDase2cOv6lILTFDDtNLsY3.jpg,1,Cazuza,52fe4992c3a36847f81a12b3,0
False,1,138327,Acting,Marieta Severo,Marieta Severo,1.615,/hR56KyHsNkeobRsSvhb04Nff8vp.jpg,2,Lucinha Araújo,52fe4992c3a36847f81a12b7,1
False,2,559724,Acting,Reginaldo Faria,Reginaldo Faria,2.617,/mrBhtJx4d1KlmJOplOTKY2ygRqr.jpg,3,João Araújo,52fe4992c3a36847f81a12bb,2
False,1,102556,Acting,Andréa Beltrão,Andréa Beltrão,1.973,/3s1eoBPnCJ0Q4cKzNkxsYkhFdPc.jpg,4,Malu,52fe4992c3a36847f81a12bf,3
False,2,443366,Acting,Dudu Azevedo,Dudu Azevedo,1.227,/vIOgqf32JbsB3P4YznubjMpzYZ4.jpg,11,Guto,53a25c8b0e0a2622860009c9,5
False,2,1085274,Acting,Emílio de Mello,Emílio de Mello,0.996,/kJzulKJHjkdhvSR306uJVsj0QSF.jpg,14,Zeca,57fa8dba925141212b00a0b5,6
False,2,34478,Acting,Tony Anselmo,Tony Anselmo,3.837,/7SQqLwI3ysrFD6KEMGzvfgIVZJc.jpg,27,Donald Duck (voice),60f926c7f1759c002eaf99ad,3
False,1,1214947,Acting,Diane Michelle,Diane Michelle,2.252,/qvgZDy8sEvcUZXZCdeRXCacyzHY.jpg,28,Daisy Duck (voice),60f926e3c8f85800464158d4,4
False,2,96973,Acting,Pedro Armendáriz,Pedro Armendáriz,5.617,/c9WueBsUgQDmCSIOxTeyhG7RUwB.jpg,28,Ali Kerim Bey,52fe4265c3a36847f801b39b,1
False,1,9898,Acting,Lotte Lenya,Lotte Lenya,3.625,/kqH0olFagZS0UOOaJryW3qNq82E.jpg,2,Rosa Klebb,52fe4265c3a36847f801b31b,2
False,1,9896,Acting,Daniela Bianchi,Daniela Bianchi,10.763,/iLBCTCXd9moMN6RuKZ0Ys3v12hD.jpg,1,Tatiana 'Tanja' Romanova,52fe4265c3a36847f801b317,5
False,1,9877,Acting,Eunice Gayson,Eunice Gayson,2.278,/2sflwDZs6VkvCJAx0GzKz9BMZf0.jpg,5,Sylvia Trench,52fe4265c3a36847f801b327,6
False,1,95706,Acting,Laura Donnelly,Laura Donnelly,10.631,/tle0V2j3uu9egn0OZKluzYb3F7l.jpg,4,Elsa Bloodstone,61e1e675c4f552009a32aa77,1
False,2,145446,Directing,Kirk R. Thatcher,Kirk R. Thatcher,4.63,,21,Jovan,631cdfe7955c65009893f68c,3
False,2,24200,Acting,Leonardo Nam,Leonardo Nam,5.173,/qZfTztsK99FFaEwLI0bILlMnQki.jpg,37,Liorn,632baa3250733c00822437cd,5
False,2,1292452,Acting,Daniel J. Watts,Daniel J. Watts,1.4,/yzsburXAHWg7XOvWeBtYNnm5giD.jpg,24,Barasso,631ce9ce435011007ab4fb8b,6
False,2,120322,Acting,Giovanni Esposito,Giovanni Esposito,1.939,/p2jtmux15KveRYnRwdA5ETAyC9q.jpg,10,"Frank ""Contropelo""",52fe46b59251416c9105d11b,5
False,1,17185,Acting,Helen Carey,Helen Carey,3.312,/dO38ToWOtBH87fpAxjdQFDCasep.jpg,9,Miss Johnston,57509e2f9251413ee40006ed,6
False,1,39092,Acting,Geneviève Grad,Geneviève Grad,5.925,/j8MDewpBSGLjPpqAmSFUqX4i83v.jpg,8,Nicole Cruchot,52fe43d6c3a36847f807329b,1
False,1,39148,Acting,Maria Pacôme,Maria Pacôme,1.102,/lZGEqJXsWi4xq4wjU1bFljf40xi.jpg,21,Émilie Lareine-Leroy,52fe43d6c3a36847f80732cf,4
False,2,24388,Acting,Claude Piéplu,Claude Piéplu,2.68,/8796nDcGfUC7lJGqzjQsrhoAd0e.jpg,20,André-Hugues Boiselier,52fe43d6c3a36847f80732cb,5
False,1,2500866,Acting,Madeleine Delavaivre,Madeleine Delavaivre,1.96,,41,Woman on holiday,5e11fb405907de0017de0d21,6
False,1,90760,Acting,Karolina Gruszka,Karolina Gruszka,4.86,/oDnIo9p67gDMFJFLKiFbZjnPGL0.jpg,40,Lost Girl,58e17d6f92514127f6004bc7,4
False,2,18905,Acting,Peter J. Lucas,Peter J. Lucas,2.806,/4wWLGsqk7RILtbPaj9DhHMYtmWO.jpg,16,Piotrek Krol,52fe4312c3a36847f80382db,5
False,2,591265,Acting,Krzysztof Majchrzak,Krzysztof Majchrzak,3.126,/cU4e3LQNXzgqnquwtHp0Se9Bw8c.jpg,42,Phantom,58f1417392514155360049a7,6
False,1,37982,Acting,Agata Buzek,Agata Buzek,7.233,/5hDbyoCdPKyA2fmw17wYfjWxR2y.jpg,2,Nun Maria,5667487392514129af002095,1
False,2,992623,Acting,Vincent Macaigne,Vincent Macaigne,3.614,/wpjqkfNkbK8ljC5Van5X6sznWmU.jpg,4,Samuel,5667488792514129ad001e7b,3
False,1,1247562,Acting,Katarzyna Dąbrowska,Katarzyna Dąbrowska,1.14,/n08toqCUk5ldfNNjGbhCkLykCvy.jpg,9,Nun Anna,566748b3c3a36808f0001e68,6
False,2,13994,Acting,Leon Ames,Leon Ames,2.919,/2duuwIYLPUluUyswOYGKvKnae8n.jpg,5,Kyle Sackett,52fe44d9c3a368484e03a833,4
False,1,19413,Acting,Audrey Totter,Audrey Totter,3.134,/4BKdLdt163kbwrrrB7c7CjxANaa.jpg,6,Madge Gorland,52fe44d9c3a368484e03a837,5
False,2,1944,Acting,Alan Reed,Alan Reed,4.087,/5dtd5kvGZXjSK8wtAjvTxqYDUBZ.jpg,15,Ezra Liam Kennedy,52fe44d9c3a368484e03a86b,6
False,2,3171,Acting,Lee Strasberg,Lee Strasberg,1.625,/niSM7ejzddgaTcxjgJMYEFCr9Y2.jpg,12,Grandpa Sam,52fe47269251416c7508f50d,3
False,0,569535,Acting,Prudence Edwards,Prudence Edwards,0.98,,6,Young Eden Starling (voice),52fe456b9251416c75055cd7,3
False,0,2328372,Acting,Leanne Araya,Leanne Araya,0.6,,7,Young Eden / Spirit Of Christmas Past / Ann / Nan (singing voice),5cf440a40e0a261e1bd0892a,4
False,1,52507,Acting,Kandyse McClure,Kandyse McClure,12.45,/1GrvidW5ekjsTdhVKOvDAKXGfOY.jpg,8,Catherine / Young Catherine (voice),5cf4416a0e0a2621fbc9e257,5
False,0,2328385,Acting,Shauntia Fleming,Shauntia Fleming,0.98,,9,Catherine (singing voice),5cf442b992514167e8bb4a91,6
False,1,2511949,Acting,Anna-Maria Sieklucka,Anna-Maria Sieklucka,16.378,/eoimM6DQ5ngqSAYaXHrIADHU52C.jpg,2,Laura Biel,5e20b7ecd4653700142238db,0
False,2,2349355,Acting,Michele Morrone,Michele Morrone,21.302,/90IF4aQKrr7zXmtcsNAYbrvcIg2.jpg,1,Massimo Torricelli,5e20b7e31130bd0014497b9f,1
False,2,1138242,Acting,Bronisław Wrocławski,Bronisław Wrocławski,1.96,/zsN1MZUP4GdE3mHwSNNvY5qunZD.jpg,4,Mario,5e20b7fa8a88b20015366598,2
False,2,1616974,Acting,Otar Saralidze,Otar Saralidze,5.969,/fqY7p0kotc9uuwB7UF3aYXXmY0R.jpg,5,Domenico,5e20b8001130bd0014497c20,3
False,1,1637039,Acting,Magdalena Lamparska,Magdalena Lamparska,10.968,/miJQ7KIOIkANmQ957Ujfe4xL5cz.jpg,3,Olga,5e20b7f39ecf1800162c2776,4
False,1,934801,Acting,Natasza Urbańska,Natasza Urbańska,5.35,/56Nc4WIey8Qhkf6QUgv1VnmRJJr.jpg,6,Anna,5e20b808d465370014223929,5
False,2,1417352,Acting,Kingsley Ben-Adir,Kingsley Ben-Adir,3.806,/35EG2nZhvVF7Cf317wWpIJfQwWl.jpg,1,Malcolm X,5e152ec4d8af670012c2ef9f,0
False,2,1181358,Acting,Eli Goree,Eli Goree,4.535,/zOkWWZOjJXviZPqWTMQ2tUrMOVY.jpg,2,Cassius Clay,5e152f016262080012c71b97,1
False,1,2429445,Acting,Joaquina Kalukango,Joaquina Kalukango,0.748,/cdLPb5gIAoZJOGV1Ia8HLyrZO99.jpg,30,Betty X,60018e607390c0003df753f2,4
False,1,1326888,Acting,Nicolette Robinson,Nicolette Robinson,1.4,/dwaxlipwRpIKIM9T0X0j9uL4AeS.jpg,28,Barbara Cooke,5f8ba7c4cf1afd0033dc36f1,5
False,2,36811,Acting,Nick Cannon,Nick Cannon,15.403,/2bl5CYhHKuPi58hChOj3mcDltyJ.jpg,4,Alvin Johnson,52fe441ec3a368484e0105e5,0
False,2,77330,Acting,Kenan Thompson,Kenan Thompson,7.305,/vHPhDGc1om91TzoIQ4zMscpNmxF.jpg,13,Walter Colley,52fe441ec3a368484e010609,2
False,2,53493,Acting,Kal Penn,Kal Penn,16.157,/yICM1JcxKbEpaqTUreY0yFMIc8W.jpg,14,Kenneth Warman,52fe441ec3a368484e01060d,3
False,2,82587,Acting,Steve Harvey,Steve Harvey,7.25,/m9eYD66VtHPxgrXGhHw7gtugftE.jpg,6,Clarence Johnson,52fe441ec3a368484e0105ed,4
False,1,93820,Acting,Reagan Gomez-Preston,Reagan Gomez-Preston,2.991,/n27y65SOqdm4KzQY9GeNReq3Vgl.jpg,16,Olivia,52fe441ec3a368484e010611,6
False,2,143443,Acting,Axel Jodorowsky,Axel Jodorowsky,1.448,,2,Fenix,52fe47c89251416c750a541f,0
False,1,86489,Acting,Blanca Guerra,Blanca Guerra,2.492,/iM6nlDUarWaolA9XbnlIyzUynq2.jpg,3,Concha,52fe47c89251416c750a5423,1
False,2,93655,Acting,Guy Stockwell,Guy Stockwell,2.973,/kUT8VPWDVTOvgyhHf29w2ggCIJx.jpg,4,Orgo,52fe47c89251416c750a5427,2
False,1,143444,Acting,Thelma Tixou,Thelma Tixou,1.4,,5,The Tattooed Woman,52fe47c89251416c750a542b,3
False,0,143445,Acting,Sabrina Dennison,Sabrina Dennison,0.6,,6,Alma,52fe47c89251416c750a542f,4
False,2,19579,Acting,Adan Jodorowsky,Adan Jodorowsky,2.319,,7,Young Fenix,52fe47c89251416c750a5433,5
False,1,143446,Acting,Faviola Elenka Tapia,Faviola Elenka Tapia,1.541,/3uY4BKPb9PuRFxRBDp8RENOtd5i.jpg,8,Young Alma,52fe47c89251416c750a5437,6
False,2,36876,Acting,Joachim Bißmeier,Joachim Bißmeier,1.4,/mT3gEfu0nw8OpUgpInoc67OWjKB.jpg,16,Karl Klein,535c2f5e0e0a264feb001eac,3
False,2,45953,Acting,Michael Schenk,Michael Schenk,2.524,/DEDREM4jrODgrE2wdT4CRhebqc.jpg,20,Josef Peiner,535c2fc10e0a264fd5001f30,5
False,2,6385,Writing,William Richert,William Richert,0.84,/c7OLmySPTx7UO17ua1upOMnhbeN.jpg,6,Bob Pigeon,52fe4247c3a36847f8011d01,3
False,2,6386,Acting,Rodney Harvey,Rodney Harvey,7.56,/yrWpKvK2DuyUFfw7brQgMz3W0Aj.jpg,7,Gary,52fe4247c3a36847f8011d05,4
False,1,6405,Acting,Chiara Caselli,Chiara Caselli,4.11,/c3W1yk9YtYgVQtsPYQKPWvz5sIs.jpg,17,Carmella,52fe4247c3a36847f8011d3f,5
False,2,2018333,Acting,Michael Parker,Michael Parker,0.6,,66,Digger,5ac949bf0e0a26497a04dc80,6
False,1,2420419,Acting,Seidi Haarla,Seidi Haarla,2.848,/hSecxZTl8VYlgbynpRGiN1na1qu.jpg,7,Laura,5e3159414ca67600144bd608,0
False,1,543366,Acting,Dinara Drukarova,Dinara Drukarova,4.103,/toQCnbPVetvd42kL8qPb4biUCOT.jpg,18,Irina,6078033ab09bde0057d93a87,2
False,2,1568233,Acting,Tomi Alatalo,Tomi Alatalo,1.499,/eTD4fMHu2L6XCHPCcGriE0wKBD3.jpg,46,Saska,60efeb56b7abb5002a11b690,4
False,2,2381516,Acting,Viktor Chuprov,Viktor Chuprov,0.98,/6R6jeFFkvnxhWO3UG0lsuwX2ndH.jpg,45,Train Waiter,60efeb3ff3e0df005cf61fd7,5
False,2,1642335,Acting,Sergey Agafonov,Sergey Agafonov,1.593,/6oQ4usN27UR3hpgF2SwkfKxPbpS.jpg,52,Man in the Dining Car,61a72a6c180dea0025f3d4c2,6
False,2,19210,Acting,James Van Der Beek,James Van Der Beek,8.056,/5CzRqYzRMNevIu6rB8gUFKpsKZL.jpg,7,Rocky,54ec4a13c3a3680b800013ed,1
False,2,1304469,Acting,Russ Bain,Russ Bain,3.893,/i2YpH2oxKIKqzT73DUcETbxjJXt.jpg,8,Tommy / Green,54ec4a2292514179710013b3,2
