id,title,cast
91550,Violet & Daisy,"[36592, 6279, 4691, 17352, 11160, 61134, 167582]"
13673,Christmas with the Kranks,"[12898, 8944, 707, 588, 138242, 17190, 11159]"
381518,Mindhorn,"[98104, 114253, 33449, 4581, 7025, 127558, 55469]"
9694,One Missed Call,"[58593, 58596, 58601, 58607, 1117062, 1117063, 1117066]"
9641,Cheaper by the Dozen 2,"[67773, 26510, 5149, 11824, 15555, 5958, 28639]"
894169,Vendetta,"[85977, 51995, 11155, 2068598, 62, 80757, 1077737]"
402331,Hard Target 2,"[78110, 25702, 17343, 7242, 1652045, 1213284, 962109]"
278774,Zapped,"[505710, 1255071, 984680, 1361975, 936932, 1512709, 107810]"
40223,Operation Corned Beef,"[28781, 62531, 1003, 6548, 271954, 34584, 328624]"
13595,Airheads,"[18269, 884, 19292, 3266, 58198, 21624, 21412]"
11892,Murder by Numbers,"[18277, 21343, 30614, 10692, 51536, 2969, 49832]"
575417,On the Rocks,"[80591, 1532, 9562, 1202689, 213001, 2789769, 1917923]"
440918,Teen Spirit,"[18050, 31960, 15556, 105562, 1460120, 2249745, 1443492]"
14577,Dirty Work,"[77075, 20788, 5251, 54826, 4443, 54812, 7167]"
13455,Push,"[16828, 501, 38670, 938, 7248, 21702, 25376]"
10468,28 Days,"[18277, 110, 17287, 20, 21088, 884, 14784]"
9545,Sniper,"[13022, 1954, 22131, 144081, 57904, 40540, 129421]"
4477,The Devil's Own,"[3, 287, 2049, 4515, 11317, 8985, 1533391]"
545237,The Nest,"[9642, 1308445, 1637129, 2326723, 81840, 19957, 77287]"
182127,Ip Man: The Final Fight,"[66717, 64895, 64433, 132739, 26724, 112985, 986480]"
127372,Emperor,"[28657, 2176, 69287, 1095404, 19857, 233695, 15578]"
72545,Journey 2: The Mysterious Island,"[18918, 27972, 3895, 67599, 40481, 38025, 118593]"
27274,Frankenhooker,"[167080, 935902, 1039536, 1039537, 172109, 9565, 1096093]"
13387,Transporter 3,"[976, 75036, 7693, 17343, 1924, 134411, 134410]"
12412,Miracle at St. Anna,"[15543, 8177, 10964, 334, 17839, 21965, 1457293]"
622963,American Son,"[11703, 56389, 1188558, 2386403]"
109443,Anchorman 2: The Legend Continues,"[23659, 4495, 22226, 28638, 18979, 19152, 22122]"
8916,Antz,"[1243, 4430, 707, 10774, 2047, 193, 58184]"
7007,Rising Sun,"[738, 10814, 13445, 11398, 1037, 10134, 51806]"
1852,World Trade Center,"[2963, 49, 1579, 8540, 10822, 454, 19487]"
296,Terminator 3: Rise of the Machines,"[1100, 6408, 6194, 7218, 2716, 7219, 74285]"
537847,The Armadillo's Prophecy,"[1800447, 229573, 1118107, 56654, 119351, 1091600, 1336863]"
34806,The Back-Up Plan,"[16866, 41297, 81164, 29020, 18471, 66524, 55536]"
10407,Housesitter,"[67773, 18892, 65002, 2750, 15417, 12688, 27515]"
8247,Jumper,"[17244, 478, 2231, 52783, 12132, 2882, 1285]"
326285,American Pastoral,"[3061, 6161, 501, 11064, 20899, 17283, 1332680]"
244264,Laggies,"[116, 56734, 6807, 481337, 475512, 4451, 60074]"
18615,Fur: An Imaginary Portrait of Diane Arbus,"[2227, 3223, 15232, 1166, 13724, 200989, 216794]"
12538,Senseless,"[9562, 60950, 26457, 9626, 39464, 1370, 154224]"
10869,Herbie Rides Again,"[47439, 35031, 39762, 53010, 4966, 88450, 33024]"
10562,Under Suspicion,"[193, 192, 11155, 28782, 555134, 87743, 130743]"
438347,Wedding Unplanned,"[583687, 81054, 1074716, 4529, 76858, 82119, 145231]"
417644,CHiPS,"[454, 51298, 136347, 973667, 11702, 78433, 52792]"
6341,Blue Thunder,"[6355, 8255, 12407, 11511, 51347, 51348, 6774]"
425148,Show Dogs,"[21200, 8171, 10871, 224842, 86498, 35806, 1134885]"
277432,Happy New Year,"[35742, 53975, 35793, 86014, 35779, 95750, 1386199]"
47971,xXx: Return of Xander Cage,"[12835, 1341, 53975, 1390948, 1246972, 57207, 19961]"
12145,Fierce Creatures,"[8930, 8944, 8945, 383, 71450, 152814, 10679]"
660609,Uncorked,"[1639848, 24047, 63231, 979843, 1350927, 1893099, 1225501]"
77944,The Worst Week of My Life,"[78535, 78533, 78680, 7542, 1145012, 582902, 223621]"
14819,Heavyweights,"[77338, 77337, 147499, 112300, 156485, 116805, 77330]"
10606,The Philadelphia Experiment,"[60650, 44038, 4976, 27516, 6932, 166061, 12856]"
263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny","[1620, 1341, 58319, 1583307, 232499, 113948, 2974]"
2269,Day Watch,"[23440, 23441, 23442, 23443, 23444, 29832, 31859]"
395990,Death Wish,"[62, 7132, 14329, 1951, 1932304, 1292258, 131771]"
286565,Paper Towns,"[232006, 1289968, 1029934, 148992, 934243, 20047, 1421422]"
133790,Clear History,"[16376, 8170, 11661, 62862, 65717, 2232, 19278]"
80271,LOL,"[76594, 3416, 230680, 45827, 589098, 11155, 4496]"
38126,Return of the Fly,"[1905, 31896, 100589, 16063, 85943, 119734, 119735]"
8688,Snake Eyes,"[2963, 33, 17832, 11512, 16936, 14721, 18313]"
7484,Open Season,"[78029, 18976, 33, 23959, 9188, 52697, 15277]"
178,Blown Away,"[1229, 2176, 2179, 2177, 2178, 2266, 9277]"
330070,Terra Formars,"[74861, 1084910, 1229895, 74377, 46364, 65198, 18054]"
301875,Equals,"[3292, 37917, 529, 67837, 1201716, 1401531, 42317]"
70821,Cyberbully,"[82785, 38703, 303020, 47757, 225418, 450366, 1197066]"
49520,The Change-Up,"[23532, 10859, 41087, 59315, 1903, 21142, 83352]"
14424,Sex and Death 101,"[1284159, 1920, 31171, 57451, 1030314, 21430, 1212916]"
13973,Choke,"[6807, 5657, 9015, 15376, 9048, 11671, 94098]"
5516,The Ladykillers,"[31, 43853, 9562, 18999, 21629, 43858, 43859]"
509585,7500,"[24045, 2462760, 502397, 2693165, 1108185, 1582193, 1569357]"
457262,Rip Tide,"[123846, 1815290, 84966, 92172, 130322, 154605, 1592653]"
299847,Happily Mixed Up,"[55914, 146464, 586953, 124625, 78713, 221078, 229571]"
45658,Everything Must Go,"[23659, 82163, 15556, 454, 1654957, 17401, 4784]"
38594,Dragon Ball: Yo! Son Goku and His Friends Return!!,"[78402, 122501, 1686, 90496, 122192, 85286, 90569]"
23830,Last Night,"[116, 65731, 8170, 19866, 2171, 66580, 56675]"
9642,Asterix and the Vikings,"[34676, 25347, 17074, 39884, 1055004, 77007, 34630]"
197796,Beauty and the Beast,"[121529, 1925, 18177, 17093, 1282702, 130664, 237881]"
115782,Jobs,"[18976, 54415, 526, 59251, 170333, 12260, 88928]"
24102,The Land Before Time VII: The Stone of Cold Fire,"[34199, 9601, 35109, 34982, 12077, 1303010, 35224]"
8078,Alien Resurrection,"[10205, 1920, 2413, 2372, 40276, 7486, 170146]"
6038,Shanghai Knights,"[18897, 887, 49734, 49735, 1341, 27678, 27428]"
574861,No Filter,"[113617, 24895, 82304, 54168, 1077538, 20082, 147100]"
464737,The End?,"[125699, 1450705, 1464904, 1845388, 1845387, 2351759, 2118415]"
455236,Accident Man,"[78110, 56614, 45827, 64856, 11007, 1168704, 19839]"
127867,The Brass Teapot,"[36594, 11665, 6279, 141034, 61178, 452205, 4025]"
97370,Under the Skin,"[1245, 1047644, 1711557, 1711559, 1711561, 1711616, 74841]"
18360,Night at the Museum: Battle of the Smithsonian,"[7399, 9273, 887, 5587, 2157, 13524, 4275]"
12593,Fritz the Cat,"[73029, 73030, 73031, 73032, 4978, 16384, 1463109]"
4599,Raising Helen,"[11661, 38405, 3234, 17265, 35654, 17140, 15735]"
664574,Silent Night,"[116, 1247, 2054851, 82809, 1459885, 66446, 1479869]"
427900,Home Again,"[368, 1417739, 3968, 11850, 232006, 1714925, 25703]"
173897,Resident Evil: The Final Chapter,"[63, 20508, 17303, 81097, 111801, 30087, 1246972]"
121936,Happiness Never Comes Alone,"[51100, 1957, 132542, 7693, 224150, 21577, 9766]"
84204,Grabbers,"[52890, 58430, 55469, 33399, 1122014, 182043, 1458563]"
65759,Happy Feet Two,"[109, 2157, 77271, 15274, 59783, 4992, 63522]"
331,Jurassic Park III,"[4783, 3905, 4939, 4941, 4940, 2169, 4942]"
593402,Tolo Tolo,"[114366, 1183008, 2491822, 2381692, 1510166, 16021, 431148]"
40342,Demons 2,"[560310, 78532, 65750, 95457, 18514, 560311, 118497]"
12180,Star Wars: The Clone Wars,"[34202, 41345, 19506, 283842, 71535, 23680, 11764]"
9506,Anger Management,"[19292, 514, 3141, 40481, 20818, 71266, 29685]"
641501,How I Became a Superhero,"[146287, 146342, 47820, 23383, 145120, 17500, 1582904]"
583029,Ordinary Happiness,"[1274996, 1107182, 35104, 1356799, 1811723, 1326187, 2265153]"
489243,The Hummingbird Project,"[44735, 28846, 3136, 829372, 115742, 231517, 70787]"
8141,You Kill Me,"[2282, 4939, 36422, 8984, 1117, 4492, 55174]"
20187,The Eiger Sanction,"[190, 12950, 6780, 111989, 20861, 16524, 38624]"
17927,Fired Up!,"[37059, 29020, 20376, 60952, 81164, 83231, 109858]"
10202,Bedtime Stories,"[19292, 41292, 529, 14405, 20584, 28639, 378]"
9085,Harlem Nights,"[776, 9309, 56949, 1004, 4250, 56950, 56951]"
6963,The Weather Man,"[2963, 3895, 15250, 51609, 3292, 18313, 6575]"
408648,Batman and Harley Quinn,"[34947, 1221716, 34979, 15423, 24362, 31531, 82816]"
296360,Love & Friendship,"[3967, 109438, 1321628, 1155473, 126457, 10726, 80145]"
11699,Bad Lieutenant: Port of Call - New Orleans,"[2963, 8170, 5576, 826, 52647, 38334, 19453]"
11323,The Informant!,"[1892, 1487546, 1898, 34407, 1228941, 170364, 1539]"
10796,The One,"[1336, 976, 17832, 18792, 62003, 52476, 92777]"
10185,The Midnight Meat Train,"[51329, 980, 15110, 57451, 45566, 11769, 31514]"
451955,Double Lover,"[1167459, 51325, 14061, 120571, 19363, 2048838, 1315535]"
268896,Pacific Rim: Uprising,"[236695, 928572, 1683343, 1151657, 18054, 39659, 1371297]"
190955,Blood Ties,"[2296, 8289, 8293, 18973, 8691, 73381, 3085]"
11415,House,"[45415, 66606, 13591, 42174, 147290, 1080265, 147291]"
11351,Jeepers Creepers 2,"[6719, 56357, 42374, 69120, 63465, 96793, 945612]"
11123,Earthquake,"[10017, 25787, 12950, 40181, 35341, 6487, 88163]"
9924,The Hard Corps,"[15111, 12801, 2535, 25389, 60602, 60601, 33348]"
6552,Idle Hands,"[50398, 13922, 20220, 56731, 50400, 2535, 22133]"
615677,We Can Be Heroes,"[2077868, 2392709, 1730704, 1368479, 2392708, 2883298, 2129561]"
471014,Wheelman,"[81685, 966753, 39520, 74242, 147977, 206398, 133067]"
335796,Ouija: Origin of Evil,"[53755, 1883866, 1024722, 9976, 1456341, 17005, 36221]"
243935,Rob the Mob,"[10692, 971329, 1271, 15757, 2171, 18313, 75604]"
38327,My Best Enemy,"[89193, 87010, 44648, 120152, 120153, 120154, 120155]"
2768,American Gigolo,"[1205, 27964, 1210, 41732, 1103, 41734, 41729]"
451184,Wasp Network,"[955, 25616, 258, 224513, 52583, 19803, 2684588]"
65086,The Woman in Black,"[10980, 8785, 47627, 90046, 15740, 1151410, 85071]"
446807,The Girl in the Spider's Web,"[120932, 87663, 1200864, 104632, 39189, 1960997, 150802]"
442062,Goosebumps 2: Haunted Halloween,"[1559689, 1597855, 1723995, 63234, 83586, 51382, 145539]"
11286,The Cannonball Run,"[16475, 10222, 28768, 6844, 4299, 20156, 4965]"
10359,Resurrection,"[38559, 2221, 64897, 64900, 224, 4568, 119870]"
10025,Just My Luck,"[49265, 62064, 19664, 62065, 62066, 1294, 2139]"
419479,The Babysitter,"[1538780, 1372369, 1223726, 1107297, 98285, 112742, 1350469]"
347689,Pee-wee's Big Holiday,"[5129, 20580, 1592668, 61178, 968367, 1223703, 52464]"
291356,In a Valley of Violence,"[569, 8891, 527313, 5296, 543261, 39659, 18271]"
283378,Fallen,"[56542, 225692, 18066, 127281, 1345418, 1345419, 1070886]"
425751,The Hero,"[16431, 18974, 17039, 78080, 9594, 52464, 116579]"
363483,12 Gifts of Christmas,"[164930, 1541777, 50234, 200870, 1117264, 553762]"
531309,Brightburn,"[2020904, 9281, 62562, 191202, 449513, 1215392, 1683095]"
51447,Trophy Wife,"[50, 16927, 28255, 13688, 51325, 73937, 145576]"
9583,Divine Secrets of the Ya-Ya Sisterhood,"[18277, 9560, 58068, 16896, 1956, 15852, 85156]"
955,Mission: Impossible II,"[500, 15336, 9030, 10182, 12206, 15337, 2039]"
569814,Rebels,"[17522, 130664, 2415, 10917, 223325, 45449, 145678]"
519253,Forgive Us Our Debts,"[146464, 76339, 1148, 1365159, 1527552, 1011306, 1221628]"
262841,Monster Trucks,"[429, 530618, 39388, 2879, 2047, 12834, 7497]"
111190,Adore,"[3489, 32, 109438, 968863, 77335, 103994, 75170]"
10781,The Texas Chainsaw Massacre: The Beginning,"[22123, 66741, 59263, 66743, 8655, 37027, 52366]"
369894,Wakefield,"[17419, 9278, 183812, 821, 123813, 1376880, 209225]"
157834,The Zero Theorem,"[27319, 11207, 59373, 1105079, 1892, 17064, 3063]"
137094,Jack Ryan: Shadow Recruit,"[62064, 116, 1269, 11181, 12766, 10132, 97576]"
23049,My Life in Ruins,"[54645, 3037, 89705, 89706, 16846, 32905, 6692]"
613080,Once Upon a Time in Bethlehem,"[120652, 120653, 131632, 1507975, 1496177, 313610, 2045510]"
474764,The Lodge,"[98522, 1274508, 1791619, 30315, 5588, 1852251, 1956097]"
339792,David Brent: Life on the Road,"[17835, 1514177, 1503872, 70518, 202760, 126457, 134229]"
74726,Juan of the Dead,"[572442, 168608, 572444, 572443, 572446, 572445, 572441]"
37786,Sex and the City 2,"[520, 2109, 38025, 38024, 38026, 27552, 3212]"
16342,The Children,"[16901, 228431, 55467, 80385, 53013, 1335167, 1335168]"
15741,Dorothy Mills,"[23229, 78727, 73287, 70685, 77505, 480, 78728]"
15577,Crossing Over,"[3, 11477, 59860, 15852, 38941, 7248, 8602]"
13220,Splinter,"[82943, 82945, 82944, 57133, 74242, 61102]"
10411,The Distinguished Gentleman,"[776, 65019, 33613, 10671, 65020, 96595, 34597]"
1249,Hollywoodland,"[3490, 2882, 880, 382, 17346, 33676, 2207]"
399031,Happy End,"[17882, 1352, 2406, 1582907, 1285450, 51485, 13014]"
17337,The Land Before Time VI: The Secret of Saurus Rock,"[34199, 9601, 35224, 1303010, 34982, 200, 91023]"
10665,The Strangers,"[882, 100, 55901, 60509, 162813, 77870, 448998]"
4722,Body Snatchers,"[11067, 39117, 5503, 39115, 39112, 39113, 8655]"
424121,Apostle,"[221018, 3968, 86232, 185460, 81260, 1633001, 71084]"
63493,The Ledge,"[56365, 882, 18288, 17178, 62072, 65423, 550317]"
13243,Meet Bill,"[6383, 56731, 9281, 33235, 41091, 18082, 1578]"
664469,Amsterdam,"[3894, 234352, 1117313, 380, 1397778, 17838, 2632]"
109418,Grown Ups 2,"[19292, 32895, 2632, 60950, 3136, 52792, 49]"
38289,Eccezzziunale... veramente,"[55912, 69037, 119993, 34027, 120027, 69068, 103159]"
10908,Inferno,"[15111, 23915, 11160, 60464, 16476, 3418, 58488]"
10065,The Amityville Horror,"[10859, 27755, 10135, 6860, 56734, 50347, 4492]"
141052,Justice League,"[880, 73968, 9273, 90633, 132157, 117642, 1313559]"
126277,American Mary,"[27136, 119219, 96555, 1083260, 221085, 1052900, 90397]"
10068,Nine 1/2 Weeks,"[2295, 326, 60700, 8875, 11870, 16215, 2374]"
59457,Womb,"[10912, 136532, 72305, 17476, 229395, 213395, 229396]"
8884,Franklyn,"[10912, 11864, 1369, 32987, 10672, 52890, 13326]"
1273,TMNT,"[19506, 19505, 19508, 19507, 11863, 16828, 10134]"
8873,Wayne's World 2,"[12073, 56159, 4690, 13445, 58198, 20904, 37438]"
1656,The Legend of Zorro,"[3131, 1922, 18460, 17413, 18461, 18462, 17328]"
331313,Keeping Up with the Joneses,"[65717, 52848, 58225, 90633, 10872, 59841, 207250]"
274855,Geostorm,"[17276, 5644, 38941, 37260, 228, 1271, 1545693]"
254904,The November Man,"[517, 972356, 18182, 17200, 1357023, 70874, 1213278]"
198287,After the Dark,"[19655, 103994, 55899, 10991, 57675, 1324452, 234934]"
72358,A Thousand Words,"[776, 11703, 7248, 54729, 19, 1014850, 15532]"
14128,Cinderella II: Dreams Come True,"[81667, 43125, 35219, 77546, 6035, 89042, 34983]"
13647,The Invincible Iron Man,"[31536, 46774, 105179, 60279, 64445, 159068, 154657]"
9730,Friday the 13th: The Final Chapter,"[72541, 2174, 21458, 58814, 3034, 58813, 59442]"
9103,The Quest,"[15111, 10222, 1736, 10489, 54649, 93345, 74604]"
593395,Diabolik,"[509344, 1097436, 56843, 125699, 1127659, 1790756, 1640896]"
567970,Lost Girls,"[39388, 1356758, 1345418, 5168, 1423519, 68763, 1877932]"
419511,Mister Happiness,"[233334, 55912, 73866, 1069211, 1396912, 553699, 1860568]"
262504,Allegiant,"[94185, 587020, 996701, 37153, 3489, 8447, 1159982]"
258284,Every Secret Thing,"[2882, 9281, 501, 1203789, 77277, 4238, 1093632]"
7303,Maid in Manhattan,"[16866, 5469, 20162, 2283, 53280, 1411183, 4432]"
258363,Desierto,"[258, 47296, 112129, 260, 1553024, 1690060, 1865780]"
208134,Jackass Presents: Bad Grandpa,"[9656, 1148130, 95789, 2229, 5953, 1266854, 928542]"
84348,V/H/S,"[3485566, 98632, 1031943, 582722, 98631, 111692, 40863]"
77951,Walking with Dinosaurs,"[142389, 15033, 1372, 1265629, 5723, 203048, 109046]"
24099,Dreamscape,"[6065, 2201, 290, 11998, 689, 1737, 66606]"
9541,Jersey Girl,"[880, 57893, 882, 15903, 21593, 16866, 17401]"
582897,Arab Blues,"[229932, 89625, 1576595, 2048092, 2244680, 1677643, 2244681]"
432301,Chappaquiddick,"[76512, 51072, 27105, 6905, 84407, 52442, 6574]"
21349,Anywhere but Here,"[4038, 524, 7678, 12543, 12889, 4942, 52647]"
8989,Harry and the Hendersons,"[12074, 4778, 56509, 56510, 1109, 20277, 53647]"
395814,Rememory,"[22970, 15887, 42993, 21028, 31166, 461309, 1285537]"
339846,Baywatch,"[18918, 29222, 77234, 109513, 1461038, 500427, 1156913]"
272435,Gemma Bovery,"[59620, 973, 28255, 39195, 59032, 143596, 76943]"
11707,Tightrope,"[190, 35341, 6486, 389, 150216, 94182, 106802]"
598133,The F**k-It List,"[1818688, 1597855, 1348591, 3035, 97406, 208296, 20187]"
419704,Ad Astra,"[287, 2176, 17018, 40543, 882, 55636, 231]"
7288,Duplex,"[7399, 69597, 52313, 38425, 15009, 12967, 60959]"
550201,The Pool,"[567012, 2159168, 80733, 3645708, 971586, 1273279, 3645723]"
81393,12 Dates of Christmas,"[20189, 19184, 62172, 1342478, 1744349, 44103, 4568]"
41664,Fantozzi Retires,"[27433, 44104, 106346, 31614, 95019, 101549, 120117]"
13975,In the Electric Mist,"[2176, 1230, 133, 2453, 9015, 95517, 13726]"
10345,K-9,"[26485, 25306, 17770, 18977, 51551, 177765, 115858]"
9955,Blades of Glory,"[23659, 53926, 21200, 56322, 51856, 886, 8977]"
1613,The 51st State,"[2231, 18023, 1246, 7470, 7026, 28848, 29699]"
184345,A Haunted House 2,"[9562, 56824, 154000, 86498, 1294, 208225, 98394]"
146229,Kristy,"[58754, 45827, 429, 587438, 1123871, 1375265, 5296]"
50204,Burke & Hare,"[11108, 1333, 52848, 73462, 207, 13472, 113]"
27022,The Sorcerer's Apprentice,"[2963, 449, 658, 20374, 20286, 334, 28782]"
10489,Cujo,"[62001, 65403, 22111, 65404, 21523, 140344, 84164]"
605735,10 Days Without Mum,"[24893, 19116, 1306309, 431148, 587159, 1941840, 2536280]"
14362,Out for Justice,"[23880, 4520, 725, 25215, 1235945, 1237372, 11150]"
318922,Kill Your Friends,"[3292, 104561, 73462, 47702, 120560, 114252, 55466]"
296100,The Night Before,"[24045, 19274, 53650, 51988, 1226302, 125167, 335]"
253235,And So It Goes,"[3392, 3092, 1186840, 1251573, 36926, 204367, 1327294]"
33909,Wall Street: Money Never Sleeps,"[3392, 10959, 16851, 36662, 8924, 4038, 3265]"
30127,The Invisible Woman,"[87341, 135746, 932970, 213619, 55029, 87335, 55036]"
19959,Surrogates,"[62, 8329, 10882, 2505, 10182, 113676, 80758]"
661804,De Gaulle,"[2192, 4166, 45152, 28675, 17500, 20799, 2049743]"
421658,Final Score,"[543530, 517, 56614, 150072, 1269683, 1417928, 141533]"
336004,Heist,"[47296, 380, 7517, 543530, 78452, 19184, 61962]"
53182,300: Rise of an Empire,"[38664, 10912, 17286, 208296, 1371, 17289, 85065]"
37861,Valhalla Rising,"[1019, 480, 1833, 3071, 32808, 119093, 119094]"
8988,Stop-Loss,"[11864, 37260, 24045, 38673, 14792, 18082, 8785]"
140222,Love and Honor,"[96066, 970216, 20374, 145836, 84300, 986808, 205335]"
48171,The Rite,"[4173, 235767, 8602, 585, 8785, 13014, 10777]"
10641,Autumn in New York,"[1205, 1920, 57829, 36802, 21657, 33653, 50877]"
10208,Muppets from Space,"[64181, 64180, 64182, 68455, 65298, 77156, 7908]"
9455,The Corruptor,"[13240, 1619, 57748, 8400, 11397, 85142, 21358]"
408439,Hounds of Love,"[1255846, 105838, 49360, 51671, 985070, 127281, 187058]"
10013,Peggy Sue Got Married,"[3391, 2963, 62014, 2022, 11148, 18916, 206]"
8324,Fast Food Nation,"[17141, 18975, 5887, 4687, 40481, 569, 34486]"
611605,1BR,"[2349063, 1040368, 4944, 22053, 1454845, 1137246, 160600]"
517468,The Truth,"[50, 1137, 569, 2390966, 2390967, 39349, 73727]"
295151,Let It Snow,"[1428070, 1121786, 587506, 934289, 1649152, 1157292, 1421393]"
70577,Faces in the Crowd,"[63, 20402, 134410, 26086, 19995, 86468, 2173]"
57201,The Lone Ranger,"[85, 53807, 207, 886, 1283, 12834, 18473]"
492355,Just Believe,"[67323, 1047948, 7541, 120130, 229571, 933327]"
415132,Ares,"[11045, 81144, 106660, 96376, 32513, 1770636, 230401]"
398920,He Even Has Your Eyes,"[136745, 132429, 54675, 54918, 230154, 937641, 1382587]"
21972,Like Mike,"[58197, 9779, 67778, 88123, 88124, 88125, 1064]"
10153,Sphere,"[4483, 4430, 2231, 9979, 23626, 15758, 1525534]"
708577,Like a Cat on a Highway 2,"[133214, 73864, 70234, 23961, 88469, 131657, 2033966]"
12526,Bug,"[15852, 335, 18688, 21044, 31713, 72636, 72637]"
8409,A Man Apart,"[12835, 18291, 18082, 54864, 49818, 9276, 1607]"
345922,Fist Fight,"[95101, 9778, 56903, 1226302, 110014, 14329, 466505]"
13492,Frontier(s),"[82314, 25342, 35970, 48409, 82317, 49025, 82318]"
10516,The Gendarme and the Creatures from Outer Space,"[11187, 24629, 18779, 65516, 39143, 39142, 39145]"
1077280,Die Hart,"[55638, 8891, 1251069, 1003, 2299, 2374339, 1309900]"
354110,Forsaken,"[3416, 2628, 55636, 1248, 1121961, 7486, 138558]"
290999,Wyrmwood: Road of the Dead,"[1262388, 1326440, 124573, 1361549, 1361556, 1361557, 88381]"
209355,The French Minister,"[21177, 147041, 17498, 185270, 37628, 123989, 25052]"
21752,If I Were You 2,"[87835, 87833, 87837, 130048, 1091459, 55029, 87836]"
10395,Wolf,"[514, 1160, 13548, 18794, 28633, 290, 20300]"
1620,Hitman,"[18082, 15336, 18182, 17343, 4455, 31166, 18183]"
473019,The Souvenir,"[2038688, 52891, 3063, 98103, 235125, 1278496, 233093]"
454294,The Kid Who Would Be King,"[1742624, 2237110, 1696753, 2237111, 1182597, 1646779, 2387]"
301334,Una,"[108916, 77335, 53240, 30430, 47615, 10920, 1383392]"
294793,All the Old Knives,"[62064, 9030, 378, 2975, 17199, 215460, 1160690]"
272692,The Possession of Michael King,"[76038, 933578, 265855, 1222219, 941, 46814, 95145]"
55779,Final Destination 5,"[37059, 131820, 1223185, 24047, 28638, 78432, 103389]"
21788,Trouble at Timpetill,"[474803, 586757, 236119, 10500, 16927, 77736, 1177471]"
16873,Battle for Terra,"[38940, 1248, 16896, 16828, 2047, 2956, 212]"
14043,Nancy Drew,"[34847, 41883, 216, 38581, 38703, 15455, 3041]"
11419,Vegas Vacation,"[54812, 821, 1811, 58019, 84457, 35109, 536272]"
5852,Angel Eyes,"[16866, 8767, 23958, 18288, 27396, 2561, 34844]"
4967,Keeping the Faith,"[7399, 819, 40279, 10774, 3265, 12122, 3974]"
928381,Restless,"[1077537, 10917, 224150, 2822971, 3104573, 54274, 3422070]"
437670,Suck Me Shakespeer 3,"[25409, 912632, 7152, 1874, 1272059, 1471280, 223768]"
410199,ARQ,"[1223726, 19538, 1535127, 1228362, 55589, 108534, 1032339]"
11966,Short Circuit 2,"[1036563, 26473, 21731, 47882, 726, 42526, 58805]"
9029,What Happens in Vegas,"[6941, 18976, 52997, 25703, 58224, 4515, 77013]"
467248,Bring It On: Worldwide #Cheersmack,"[1228378, 1231115, 1855162, 96787, 1003249, 3792970, 2199513]"
11228,Daylight,"[16483, 15851, 110, 16936, 27860, 6486, 6067]"
10832,Them,"[48406, 125412, 67030, 67031, 67032, 2198495, 3296097]"
7520,Cocktail,"[500, 29092, 1951, 52878, 6473, 11150, 57597]"
1698,Anatomy,"[679, 11953, 28361, 36863, 6268, 36864, 26602]"
458305,Vivarium,"[17606, 44735, 28477, 2011569, 2294600, 2249889, 2315708]"
166271,Haunter,"[17140, 230, 5892, 1043834, 12978, 95635, 220922]"
60672,Crimson Rivers II: Angels of the Apocalypse,"[1003, 5442, 35081, 113, 35084, 35082, 16873]"
25769,Carriers,"[17441, 62064, 15555, 84247, 22227, 934289, 171994]"
11858,Renaissance Man,"[518, 66804, 1736, 42157, 17917, 58150, 66554]"
2212,Nightwatch,"[3061, 4687, 1733, 16851, 16858, 1950795, 3492895]"
523936,Meander,"[1165384, 11263, 3026410, 3082176, 2224574, 3082177, 3184429]"
486070,Blessed Madness,"[89193, 1523981, 136290, 52402, 124625, 1139380, 105341]"
417643,In Darkness,"[58502, 1186505, 1047649, 20810, 2467, 30433, 1106964]"
170354,The Unlikely Prince,"[233334, 69036, 131657, 231995, 126986, 1181470, 1204167]"
17182,Eye for an Eye,"[35, 2628, 228, 821, 33689, 3266, 27261]"
283726,The New Girlfriend,"[17497, 123989, 147041, 151180, 9893, 37650, 1690042]"
143049,Adult World,"[34847, 55089, 3036, 19497, 82663, 108919, 9306]"
508138,Burn,"[1280060, 27972, 1325961, 79795, 232499, 117516, 1949304]"
13496,American Outlaws,"[72466, 1894, 17303, 16856, 20814, 8534, 10669]"
10720,Down with Love,"[9137, 3061, 34490, 11076, 32905, 29795, 40206]"
10442,So I Married an Axe Murderer,"[12073, 18331, 57829, 99, 18345, 28164, 14104]"
1644,The Vanishing,"[2628, 1229, 18331, 18277, 14704, 134594, 28950]"
404733,Overdrive,"[928572, 1537784, 224513, 1165384, 213596, 10917, 20532]"
283601,Galveston,"[11107, 18050, 2222, 1136940, 467633, 1648346, 77122]"
27621,The Cheetah Girls: One World,"[131724, 183426, 74046, 693, 1213398, 1224166, 1037356]"
13570,Tourist Trap,"[27747, 45470, 29754, 74682, 10660, 157919, 940082]"
2665,Airplane II: The Sequel,"[2177, 7685, 27747, 9626, 82863, 15013, 9111]"
261392,American Ultra,"[44735, 37917, 17052, 86310, 27740, 5723, 8984]"
183836,The Brats,"[4275, 146359, 81821, 132431, 82302, 132068, 220692]"
126889,Alien: Covenant,"[17288, 77795, 8289, 62862, 76961, 37158, 181081]"
30974,High Lane,"[144760, 96928, 147882, 143389, 147883, 1081654, 1085990]"
27740,A Return to Salem's Lot,"[21030, 543586, 26959, 86368, 13652, 11494, 102648]"
